inventory_id,product_id,quantity_available,reorder_level,last_updated
11889,11889,257,23,2025-03-21 04:58:17.439637
11890,11890,101,38,2025-03-16 12:13:41.198489
11891,11891,101,32,2025-04-03 20:37:49.677087
11892,11892,72,31,2025-04-20 03:02:39.963308
11893,11893,251,35,2025-05-17 03:51:55.823022
11894,11894,94,25,2025-03-06 05:31:55.975945
11895,11895,146,37,2025-01-03 02:41:28.175893
11896,11896,190,47,2025-03-03 12:35:37.042557
11897,11897,246,26,2025-03-30 22:13:41.177073
11898,11898,187,38,2025-05-12 22:01:58.278264
11899,11899,143,40,2025-03-25 08:06:41.871029
11900,11900,23,34,2025-02-05 01:26:01.783112
11901,11901,29,23,2025-04-20 07:08:54.014543
11902,11902,217,42,2025-01-22 02:30:47.001237
11903,11903,212,44,2025-02-08 00:52:10.524529
11904,11904,259,32,2025-04-23 13:28:10.056440
11905,11905,92,22,2025-04-27 14:06:31.170347
11906,11906,64,45,2025-02-13 01:08:42.849939
11907,11907,151,22,2025-04-30 22:40:23.397412
11908,11908,217,31,2025-01-31 17:45:58.219443
11909,11909,201,41,2025-03-25 17:09:54.944069
11910,11910,96,43,2025-02-17 21:37:16.133561
11911,11911,289,24,2025-02-04 16:46:50.377756
11912,11912,140,35,2025-04-28 16:34:58.769695
11913,11913,271,39,2025-01-25 14:42:29.058652
11914,11914,185,20,2025-01-18 21:42:47.559260
11915,11915,279,38,2025-04-30 07:02:11.635211
11916,11916,58,36,2025-05-11 03:27:13.871197
11917,11917,68,45,2025-03-17 04:53:24.049072
11918,11918,216,38,2025-03-31 09:50:18.635324
11919,11919,192,27,2025-04-16 18:20:33.273760
11920,11920,46,47,2025-03-22 06:30:17.293793
11921,11921,193,31,2025-02-23 14:32:32.996301
11922,11922,163,45,2025-01-29 21:38:17.004989
11923,11923,261,42,2025-05-01 12:12:49.447191
11924,11924,107,42,2025-03-08 14:52:29.578543
11925,11925,210,23,2025-05-06 18:41:15.123645
11926,11926,43,26,2025-02-27 19:09:46.185859
11927,11927,63,37,2025-04-09 11:50:31.268302
11928,11928,159,38,2025-01-19 09:39:37.104360
11929,11929,106,29,2025-02-23 14:22:21.981102
11930,11930,230,37,2025-03-26 08:32:09.614260
11931,11931,88,44,2025-05-09 00:13:51.660768
11932,11932,180,27,2025-01-22 02:49:53.676186
11933,11933,256,21,2025-05-12 08:27:19.261474
11934,11934,159,45,2025-04-28 01:19:08.271456
11935,11935,240,44,2025-04-07 09:16:23.603952
11936,11936,263,34,2025-04-07 18:33:54.763077
11937,11937,23,28,2025-03-03 17:51:40.647163
11938,11938,265,30,2025-01-05 22:01:07.257070
11939,11939,211,36,2025-03-28 14:38:10.902025
11940,11940,56,27,2025-03-15 05:31:19.724268
11941,11941,147,39,2025-01-26 20:34:04.606562
11942,11942,184,48,2025-04-13 18:35:30.411377
11943,11943,173,21,2025-04-02 06:28:03.946811
11944,11944,61,35,2025-03-26 19:13:43.155967
11945,11945,124,21,2025-03-14 01:04:40.737051
11946,11946,133,28,2025-05-16 12:13:04.850119
11947,11947,70,28,2025-05-01 22:50:29.419879
11948,11948,57,45,2025-01-03 02:26:34.938845
11949,11949,138,43,2025-03-12 09:31:30.205959
11950,11950,184,41,2025-03-03 04:18:41.653739
11951,11951,113,26,2025-03-05 18:19:12.101997
11952,11952,260,39,2025-03-20 07:03:49.839314
11953,11953,192,23,2025-04-06 15:30:33.675910
11954,11954,31,37,2025-02-11 07:00:24.308292
11955,11955,284,47,2025-02-12 10:54:28.758365
11956,11956,10,49,2025-03-13 06:32:20.786209
11957,11957,49,42,2025-05-05 10:36:48.468791
11958,11958,52,23,2025-01-22 11:15:54.649830
11959,11959,28,37,2025-01-15 18:07:52.149016
11960,11960,197,28,2025-01-04 15:43:08.403152
11961,11961,247,30,2025-01-22 05:34:58.349143
11962,11962,162,49,2025-04-05 07:34:53.435482
11963,11963,146,44,2025-04-05 09:03:55.996592
11964,11964,171,36,2025-03-14 02:08:22.989716
11965,11965,41,28,2025-01-19 09:22:22.235357
11966,11966,238,46,2025-04-04 17:44:32.059640
11967,11967,260,46,2025-04-01 15:58:57.490454
11968,11968,151,34,2025-03-19 20:11:59.863090
11969,11969,219,32,2025-05-11 16:06:13.477488
11970,11970,158,42,2025-04-24 09:27:10.852449
11971,11971,151,44,2025-04-02 22:59:46.799693
11972,11972,244,42,2025-01-15 00:41:05.250857
11973,11973,201,49,2025-01-10 04:07:48.153734
11974,11974,168,36,2025-01-01 07:39:24.135830
11975,11975,50,36,2025-04-18 10:22:40.376060
11976,11976,222,30,2025-05-11 01:37:38.547301
11977,11977,185,47,2025-01-19 13:23:32.010890
11978,11978,80,23,2025-01-27 07:40:39.574108
11979,11979,94,48,2025-03-15 15:49:20.046192
11980,11980,263,26,2025-05-12 03:24:25.730454
11981,11981,152,23,2025-01-16 15:48:59.010248
11982,11982,69,43,2025-03-31 22:19:58.742178
11983,11983,116,41,2025-05-12 18:36:14.558202
11984,11984,189,44,2025-02-16 01:36:22.813896
11985,11985,158,23,2025-04-17 13:39:48.245501
11986,11986,254,30,2025-03-10 18:19:13.996161
11987,11987,135,22,2025-05-07 07:09:47.896921
11988,11988,37,35,2025-05-15 09:54:24.818062
11989,11989,231,48,2025-01-07 19:51:38.038130
11990,11990,123,45,2025-03-22 04:41:59.432796
11991,11991,141,41,2025-04-30 13:00:02.103107
11992,11992,132,30,2025-05-14 03:44:53.260046
11993,11993,268,30,2025-04-28 09:33:00.773520
11994,11994,94,32,2025-03-23 17:12:19.084929
11995,11995,286,37,2025-01-21 03:52:55.010154
11996,11996,62,37,2025-05-12 09:09:52.519434
11997,11997,152,37,2025-05-05 11:13:14.615993
11998,11998,88,28,2025-03-10 18:02:37.013437
11999,11999,21,42,2025-03-20 21:51:27.884098
12000,12000,261,35,2025-03-21 03:07:20.585532
12001,12001,299,38,2025-05-08 14:45:47.739238
12002,12002,226,25,2025-01-18 14:06:41.932372
12003,12003,223,49,2025-04-24 02:55:13.449481
12004,12004,89,22,2025-02-28 23:09:36.913217
12005,12005,211,49,2025-02-04 10:43:27.778541
12006,12006,189,34,2025-02-14 00:53:37.633498
12007,12007,18,46,2025-01-15 02:09:39.840588
12008,12008,274,40,2025-04-27 01:07:06.043670
12009,12009,56,40,2025-04-05 08:53:01.617303
12010,12010,212,35,2025-03-16 02:16:15.981251
12011,12011,288,47,2025-01-06 09:00:29.626053
12012,12012,170,33,2025-02-22 01:39:47.581346
12013,12013,54,38,2025-04-28 11:23:11.533637
12014,12014,278,36,2025-04-21 12:19:46.575625
12015,12015,202,32,2025-04-10 15:21:16.303536
12016,12016,75,31,2025-04-23 14:06:01.886187
12017,12017,48,36,2025-05-07 01:02:30.292622
12018,12018,246,42,2025-01-08 16:45:00.556630
12019,12019,125,35,2025-05-04 04:52:08.525973
12020,12020,116,47,2025-01-21 11:59:40.628119
12021,12021,144,43,2025-05-04 04:49:17.120359
12022,12022,54,29,2025-05-09 02:17:59.636280
12023,12023,123,44,2025-03-07 19:54:14.476903
12024,12024,220,45,2025-03-29 13:54:27.068130
12025,12025,42,23,2025-05-13 23:06:24.322604
12026,12026,290,43,2025-01-15 00:54:49.998546
12027,12027,175,22,2025-05-17 00:50:13.358108
12028,12028,166,43,2025-02-13 07:20:42.737651
12029,12029,270,39,2025-05-05 01:48:18.817704
12030,12030,71,48,2025-04-17 01:57:36.012909
12031,12031,152,36,2025-02-10 18:22:23.389025
12032,12032,165,28,2025-04-30 08:06:10.308068
12033,12033,83,21,2025-02-10 23:02:15.166238
12034,12034,9,27,2025-02-13 06:42:31.749331
12035,12035,85,45,2025-03-26 23:22:04.520422
12036,12036,124,24,2025-04-19 22:34:23.591373
12037,12037,133,31,2025-04-15 00:06:30.483281
12038,12038,107,41,2025-03-17 18:20:56.191600
12039,12039,49,22,2025-01-12 20:48:10.240644
12040,12040,115,26,2025-02-06 02:17:56.769442
12041,12041,123,22,2025-02-18 19:18:54.204255
12042,12042,273,38,2025-03-12 21:18:35.367806
12043,12043,197,39,2025-05-14 08:54:42.444704
12044,12044,298,43,2025-03-02 08:40:13.312300
12045,12045,92,48,2025-02-13 15:31:36.686656
12046,12046,197,41,2025-04-09 20:23:01.678930
12047,12047,11,38,2025-01-27 12:52:44.329341
12048,12048,141,20,2025-04-14 00:44:16.726496
12049,12049,287,42,2025-03-09 19:23:33.283102
12050,12050,104,30,2025-01-09 05:44:54.753635
12051,12051,103,41,2025-01-31 11:22:32.345793
12052,12052,41,34,2025-03-18 18:17:09.332623
12053,12053,43,26,2025-03-27 23:42:21.462982
12054,12054,250,25,2025-05-09 02:43:25.646904
12055,12055,84,46,2025-04-07 00:27:51.484141
12056,12056,107,36,2025-02-09 22:20:03.672117
12057,12057,135,43,2025-01-26 19:12:02.588902
12058,12058,51,44,2025-03-09 11:04:59.795570
12059,12059,9,25,2025-02-21 14:48:52.918225
12060,12060,192,48,2025-01-21 11:04:02.194314
12061,12061,162,37,2025-02-10 01:29:00.024768
12062,12062,181,37,2025-02-06 15:00:37.615245
12063,12063,253,33,2025-01-10 05:20:44.406117
12064,12064,48,27,2025-03-19 20:48:47.062396
12065,12065,40,34,2025-05-12 17:17:39.168868
12066,12066,23,41,2025-03-10 20:18:24.461711
12067,12067,216,37,2025-02-12 04:47:52.764763
12068,12068,99,23,2025-03-15 04:56:56.901482
12069,12069,271,34,2025-04-24 11:14:59.586998
12070,12070,106,25,2025-04-30 07:18:30.014225
12071,12071,10,47,2025-03-25 04:39:15.922933
12072,12072,107,29,2025-02-21 00:52:35.000066
12073,12073,209,23,2025-03-01 12:50:27.388016
12074,12074,253,36,2025-04-16 15:08:40.501712
12075,12075,119,24,2025-04-03 23:41:18.322254
12076,12076,160,37,2025-01-31 12:48:47.555468
12077,12077,103,40,2025-04-23 21:01:03.856781
12078,12078,47,29,2025-03-16 01:05:30.689568
12079,12079,28,29,2025-05-04 04:57:21.340333
12080,12080,203,39,2025-05-04 07:18:53.581748
12081,12081,261,20,2025-02-26 02:43:43.952673
12082,12082,237,24,2025-02-14 03:06:55.167785
12083,12083,174,42,2025-05-12 00:22:05.076068
12084,12084,120,36,2025-03-09 12:51:42.512017
12085,12085,243,45,2025-03-08 03:32:33.270170
12086,12086,185,43,2025-02-25 10:48:25.401363
12087,12087,81,45,2025-02-06 11:37:15.846935
12088,12088,178,42,2025-03-10 01:37:54.104525
12089,12089,96,30,2025-01-11 19:34:02.084957
12090,12090,194,24,2025-04-14 23:03:00.687428
12091,12091,28,45,2025-03-15 17:15:11.152410
12092,12092,47,39,2025-02-07 16:01:54.670415
12093,12093,277,31,2025-01-25 13:05:36.256430
12094,12094,1,33,2025-03-24 09:40:45.951939
12095,12095,41,26,2025-04-21 08:12:57.747265
12096,12096,72,49,2025-03-30 18:34:47.361018
12097,12097,42,45,2025-04-13 22:37:08.140503
12098,12098,259,46,2025-05-03 08:54:33.531935
12099,12099,14,43,2025-02-03 22:59:24.321684
12100,12100,156,28,2025-02-09 05:17:03.130002
12101,12101,108,46,2025-02-23 05:27:53.070354
12102,12102,243,44,2025-03-10 16:07:18.461096
12103,12103,230,36,2025-03-25 15:13:12.488573
12104,12104,217,24,2025-01-25 03:19:55.536191
12105,12105,44,46,2025-01-14 16:16:54.438022
12106,12106,128,49,2025-03-20 20:29:44.024649
12107,12107,258,34,2025-01-09 09:40:25.358679
12108,12108,152,35,2025-02-21 18:59:32.842695
12109,12109,160,36,2025-02-16 19:12:18.272422
12110,12110,227,37,2025-01-17 08:54:29.128591
12111,12111,123,22,2025-04-26 12:28:51.056482
12112,12112,290,44,2025-01-12 22:20:49.249509
12113,12113,211,31,2025-02-16 20:01:30.940140
12114,12114,173,23,2025-03-09 09:02:43.819734
12115,12115,216,48,2025-01-27 09:29:06.626659
12116,12116,150,43,2025-03-07 16:38:57.789154
12117,12117,24,41,2025-03-22 14:20:05.053715
12118,12118,96,31,2025-01-13 23:58:43.490771
12119,12119,19,32,2025-03-20 13:55:13.674568
12120,12120,275,31,2025-02-23 19:12:04.746951
12121,12121,266,46,2025-01-15 08:55:15.552324
12122,12122,222,46,2025-01-04 15:29:08.075452
12123,12123,88,49,2025-01-03 14:38:04.378702
12124,12124,7,40,2025-03-25 18:27:02.073415
12125,12125,24,42,2025-03-02 18:27:24.180632
12126,12126,228,37,2025-01-12 05:47:02.638703
12127,12127,259,29,2025-04-04 20:45:28.481471
12128,12128,133,46,2025-01-11 18:19:14.199922
12129,12129,126,40,2025-05-05 23:32:40.089807
12130,12130,215,27,2025-03-16 19:27:26.902889
12131,12131,278,30,2025-04-15 17:03:20.123415
12132,12132,105,49,2025-04-12 08:31:18.722321
12133,12133,230,45,2025-04-28 20:18:07.204326
12134,12134,29,27,2025-02-05 08:15:57.573214
12135,12135,205,26,2025-01-07 18:11:57.772002
12136,12136,252,29,2025-01-19 02:54:00.667192
12137,12137,123,34,2025-04-01 07:31:23.212548
12138,12138,45,32,2025-05-12 13:48:14.925357
12139,12139,74,30,2025-02-14 22:59:43.797032
12140,12140,72,22,2025-04-12 02:45:03.346017
12141,12141,202,40,2025-01-13 00:07:35.129058
12142,12142,172,24,2025-04-25 16:26:00.936002
12143,12143,267,41,2025-02-15 14:19:12.926558
12144,12144,10,37,2025-04-24 22:33:01.140124
12145,12145,95,25,2025-04-11 15:45:40.250833
12146,12146,36,34,2025-05-04 20:18:46.351045
12147,12147,108,20,2025-04-12 13:43:40.784989
12148,12148,284,21,2025-03-05 15:29:55.034110
12149,12149,243,43,2025-01-09 15:15:15.306274
12150,12150,216,23,2025-03-05 09:52:57.420343
12151,12151,260,43,2025-03-12 08:27:47.809295
12152,12152,172,48,2025-05-07 23:09:37.421474
12153,12153,45,30,2025-04-20 17:51:39.389065
12154,12154,270,33,2025-02-27 15:10:42.406379
12155,12155,252,30,2025-02-28 14:56:10.916846
12156,12156,141,27,2025-01-15 04:32:37.724810
12157,12157,237,24,2025-03-03 13:51:35.229853
12158,12158,25,27,2025-01-03 08:29:59.951508
12159,12159,37,36,2025-01-02 22:44:04.963177
12160,12160,83,22,2025-03-22 23:28:56.125297
12161,12161,2,44,2025-01-26 20:43:34.770137
12162,12162,231,25,2025-03-01 09:36:03.395225
12163,12163,127,42,2025-04-21 20:44:25.297584
12164,12164,60,31,2025-02-03 11:19:46.589439
12165,12165,160,49,2025-04-09 12:43:13.735906
12166,12166,191,36,2025-04-27 07:15:38.775428
12167,12167,36,35,2025-04-17 08:53:47.353993
12168,12168,272,30,2025-01-23 09:56:26.781525
12169,12169,31,45,2025-02-27 23:34:10.162326
12170,12170,214,41,2025-01-23 02:49:17.804366
12171,12171,84,38,2025-02-16 15:38:01.603642
12172,12172,217,48,2025-03-26 06:40:14.111951
12173,12173,237,41,2025-02-08 11:19:35.255795
12174,12174,179,42,2025-02-14 02:13:23.619205
12175,12175,60,40,2025-05-15 14:19:21.286625
12176,12176,267,42,2025-04-10 12:38:58.737704
12177,12177,41,31,2025-02-13 04:06:02.530823
12178,12178,38,26,2025-01-28 23:38:26.065758
12179,12179,9,38,2025-02-28 09:43:19.521121
12180,12180,182,30,2025-04-12 22:04:56.249442
12181,12181,159,24,2025-05-14 08:37:41.902999
12182,12182,135,29,2025-04-27 12:15:55.712219
12183,12183,228,20,2025-04-30 12:34:28.487769
12184,12184,191,40,2025-04-11 12:15:02.109338
12185,12185,227,20,2025-03-11 05:48:19.696518
12186,12186,52,24,2025-03-26 16:31:06.081642
12187,12187,93,39,2025-01-03 07:55:03.960251
12188,12188,57,36,2025-04-27 12:09:50.521808
12189,12189,55,45,2025-04-01 21:33:48.890688
12190,12190,117,21,2025-02-26 00:44:37.941642
12191,12191,115,40,2025-01-26 19:04:46.558910
12192,12192,5,23,2025-03-12 23:21:00.387787
12193,12193,65,49,2025-05-06 18:35:18.915477
12194,12194,182,35,2025-04-06 08:33:39.907194
12195,12195,125,38,2025-02-10 22:29:47.073673
12196,12196,185,47,2025-05-11 01:23:22.464664
12197,12197,86,20,2025-04-25 17:31:12.055930
12198,12198,122,39,2025-01-05 18:24:55.061330
12199,12199,266,35,2025-05-01 23:20:35.246800
12200,12200,242,28,2025-02-16 06:59:14.093845
12201,12201,230,21,2025-01-10 19:24:51.085185
12202,12202,199,48,2025-04-28 11:53:11.703965
12203,12203,176,33,2025-02-19 15:16:22.927558
12204,12204,143,32,2025-04-09 08:17:03.226418
12205,12205,259,34,2025-02-18 17:00:02.753749
12206,12206,187,49,2025-04-24 06:02:03.641639
12207,12207,20,21,2025-02-10 08:55:13.952566
12208,12208,55,44,2025-01-08 14:43:16.305978
12209,12209,83,37,2025-02-07 23:35:52.666818
12210,12210,27,20,2025-01-18 01:55:47.591740
12211,12211,159,45,2025-01-31 19:49:29.003619
12212,12212,148,28,2025-05-12 21:25:27.248023
12213,12213,273,47,2025-01-11 16:48:27.510763
12214,12214,75,26,2025-02-18 02:27:43.145652
12215,12215,41,41,2025-03-13 11:38:03.319381
12216,12216,28,21,2025-02-14 04:36:55.226323
12217,12217,23,40,2025-04-05 20:42:55.210728
12218,12218,95,36,2025-02-13 00:08:30.010555
12219,12219,147,30,2025-02-07 19:19:27.439846
12220,12220,294,28,2025-03-16 01:43:07.693036
12221,12221,124,41,2025-02-20 15:10:59.961554
12222,12222,96,45,2025-04-25 10:47:21.748829
12223,12223,14,40,2025-01-06 20:42:13.158130
12224,12224,66,44,2025-02-09 05:45:36.833542
12225,12225,279,25,2025-04-28 09:49:28.838167
12226,12226,266,46,2025-01-04 00:05:42.941601
12227,12227,179,26,2025-01-18 03:05:58.523404
12228,12228,7,20,2025-05-10 22:16:32.523016
12229,12229,3,29,2025-02-28 00:46:44.760233
12230,12230,140,26,2025-01-01 18:29:04.754564
12231,12231,225,41,2025-05-14 19:36:43.474263
12232,12232,68,23,2025-03-12 03:49:48.648623
12233,12233,74,39,2025-01-05 04:12:31.548758
12234,12234,296,39,2025-04-04 19:45:27.432483
12235,12235,64,40,2025-01-06 16:06:38.389241
12236,12236,222,27,2025-03-19 12:56:25.291722
12237,12237,69,25,2025-03-22 01:00:11.842446
12238,12238,209,23,2025-03-03 14:57:25.172944
12239,12239,220,36,2025-02-15 00:51:46.818135
12240,12240,53,35,2025-02-11 16:08:04.389261
12241,12241,181,21,2025-02-22 16:23:34.970012
12242,12242,296,48,2025-04-14 08:08:35.707820
12243,12243,139,20,2025-01-23 00:52:08.684866
12244,12244,12,40,2025-01-02 11:26:42.321175
12245,12245,256,21,2025-01-12 03:16:38.903711
12246,12246,267,40,2025-03-30 15:59:45.252390
12247,12247,84,41,2025-02-17 08:59:55.407068
12248,12248,240,34,2025-03-25 19:05:24.797915
12249,12249,83,37,2025-01-31 06:34:07.656458
12250,12250,125,45,2025-03-26 00:50:24.998986
12251,12251,48,26,2025-03-09 14:13:26.924896
12252,12252,108,24,2025-03-11 20:52:50.738438
12253,12253,298,44,2025-01-26 22:19:54.261194
12254,12254,131,34,2025-03-06 00:23:23.837232
12255,12255,242,45,2025-05-05 21:58:32.695596
12256,12256,269,46,2025-05-16 00:49:13.691601
12257,12257,229,34,2025-05-12 03:17:20.031984
12258,12258,167,44,2025-04-28 05:01:57.216829
12259,12259,15,38,2025-02-19 22:07:53.370011
12260,12260,146,47,2025-02-28 16:16:40.104913
12261,12261,196,36,2025-03-12 07:17:26.903774
12262,12262,47,43,2025-01-02 11:03:47.219984
12263,12263,167,27,2025-03-23 14:04:48.309725
12264,12264,129,49,2025-03-01 00:56:49.670110
12265,12265,208,35,2025-04-03 00:12:58.901618
12266,12266,17,22,2025-02-13 16:17:30.814950
12267,12267,159,20,2025-02-27 11:42:57.902174
12268,12268,227,46,2025-03-11 04:41:09.060725
12269,12269,66,30,2025-05-06 14:20:16.831077
12270,12270,83,45,2025-04-30 02:02:55.388898
12271,12271,280,33,2025-02-28 22:54:47.621984
12272,12272,59,34,2025-02-16 10:57:07.549295
12273,12273,231,43,2025-03-01 23:33:14.649439
12274,12274,95,33,2025-04-20 04:09:53.880188
12275,12275,24,23,2025-05-15 02:23:04.940497
12276,12276,139,47,2025-04-18 06:25:53.315524
12277,12277,232,39,2025-02-21 19:16:42.646940
12278,12278,111,27,2025-04-20 19:56:07.147930
12279,12279,217,25,2025-04-25 21:26:48.606447
12280,12280,11,27,2025-02-21 17:00:36.779912
12281,12281,192,37,2025-04-13 20:24:27.634874
12282,12282,262,21,2025-02-25 03:43:02.719525
12283,12283,200,25,2025-02-24 01:14:59.367074
12284,12284,183,33,2025-04-01 13:27:16.433545
12285,12285,60,20,2025-03-27 21:46:10.077879
12286,12286,157,29,2025-02-06 02:02:22.611861
12287,12287,282,39,2025-02-14 15:10:06.920791
12288,12288,262,45,2025-01-11 23:47:24.421388
12289,12289,170,22,2025-02-08 05:32:17.724336
12290,12290,48,40,2025-05-09 12:59:50.042384
12291,12291,82,33,2025-04-20 21:18:14.394979
12292,12292,190,24,2025-01-27 14:30:14.077671
12293,12293,45,20,2025-04-23 06:25:03.119239
12294,12294,182,33,2025-03-22 00:26:54.750373
12295,12295,89,41,2025-03-02 14:16:49.591426
12296,12296,167,46,2025-05-13 01:03:01.679418
12297,12297,246,27,2025-01-14 05:43:02.830754
12298,12298,277,33,2025-03-19 05:25:43.534171
12299,12299,45,28,2025-01-28 12:43:22.611176
12300,12300,298,31,2025-01-01 17:58:15.921591
12301,12301,20,34,2025-03-10 02:25:42.384771
12302,12302,72,41,2025-01-31 13:38:55.614472
12303,12303,73,28,2025-01-01 23:08:15.611164
12304,12304,108,29,2025-05-13 01:51:26.702745
12305,12305,225,21,2025-02-11 23:47:52.306978
12306,12306,16,33,2025-03-13 09:52:51.637848
12307,12307,128,22,2025-04-07 16:48:37.496901
12308,12308,93,25,2025-03-30 01:56:07.581489
12309,12309,242,32,2025-02-23 08:06:48.536875
12310,12310,186,38,2025-03-14 14:11:28.899066
12311,12311,199,29,2025-05-04 05:22:23.025449
12312,12312,253,36,2025-03-21 00:11:09.244511
12313,12313,286,20,2025-01-16 19:57:42.817146
12314,12314,244,24,2025-04-06 21:15:13.369471
12315,12315,28,31,2025-01-30 20:34:58.379849
12316,12316,173,25,2025-03-29 09:21:24.939429
12317,12317,2,32,2025-02-03 22:37:27.576677
12318,12318,166,35,2025-02-01 03:32:17.124493
12319,12319,241,43,2025-03-29 01:45:48.608755
12320,12320,106,40,2025-01-30 09:14:25.831494
12321,12321,101,21,2025-02-13 16:20:07.650882
12322,12322,214,23,2025-02-14 08:44:08.282148
12323,12323,98,34,2025-04-11 05:39:35.962445
12324,12324,244,46,2025-04-13 06:25:34.357440
12325,12325,165,30,2025-03-02 15:17:36.531258
12326,12326,115,30,2025-04-09 04:47:07.783162
12327,12327,87,30,2025-01-17 22:11:44.916433
12328,12328,247,46,2025-01-16 06:36:32.823943
12329,12329,273,32,2025-03-20 13:05:42.389931
12330,12330,117,43,2025-01-11 23:00:17.958787
12331,12331,3,20,2025-03-13 03:00:06.177730
12332,12332,257,36,2025-03-07 22:31:23.835068
12333,12333,23,44,2025-01-08 02:44:23.573558
12334,12334,134,38,2025-01-19 18:19:58.096580
12335,12335,11,36,2025-05-11 18:30:42.938459
12336,12336,200,44,2025-03-03 04:36:49.070543
12337,12337,171,27,2025-02-15 07:41:55.126589
